Dim1	Dim2	Coupe	Value
65	48	16	2.000000
65	49	16	2.000000
65	50	16	2.000000
65	51	16	2.000000
65	52	16	2.000000
65	53	16	2.000000
65	54	16	2.000000
65	55	16	2.000000
65	56	16	2.000000
65	57	16	2.000000
65	58	16	2.000000
65	59	16	2.000000
65	60	16	2.000000
65	61	16	2.000000
65	62	16	2.000000
65	63	16	2.000000
65	64	16	2.000000
65	65	16	2.000000
65	66	16	2.000000
65	67	16	2.000000
65	68	16	2.000000
65	69	16	2.000000
65	70	16	2.000000
65	71	16	2.000000
65	72	16	2.000000
65	73	16	2.000000
65	74	16	2.000000
65	75	16	2.000000
65	76	16	2.000000
65	77	16	2.000000
65	78	16	2.000000
65	79	16	2.000000
65	80	16	2.000000
65	81	16	2.000000
65	82	16	2.000000
65	83	16	2.000000
65	84	16	2.000000
65	85	16	2.000000
65	86	16	2.000000
65	87	16	2.000000
65	88	16	2.000000
65	89	16	2.000000
65	90	16	1.000000
65	91	16	1.000000
65	92	16	1.000000
65	93	16	1.000000
65	94	16	1.000000
65	95	16	2.000000
65	96	16	2.000000
65	97	16	1.000000
65	98	16	1.000000
66	27	16	2.000000
66	28	16	1.000000
66	30	16	1.000000
66	31	16	2.000000
66	32	16	2.000000
66	33	16	2.000000
66	34	16	2.000000
66	35	16	2.000000
66	36	16	2.000000
66	37	16	2.000000
66	38	16	2.000000
66	39	16	2.000000
66	40	16	1.000000
66	41	16	1.000000
66	42	16	1.000000
66	43	16	2.000000
66	44	16	2.000000
66	45	16	1.000000
66	46	16	1.000000
66	47	16	2.000000
66	48	16	2.000000
66	49	16	2.000000
66	50	16	2.000000
66	51	16	2.000000
66	52	16	2.000000
66	53	16	2.000000
66	54	16	2.000000
66	55	16	2.000000
66	56	16	2.000000
66	57	16	2.000000
66	58	16	2.000000
66	59	16	2.000000
66	60	16	2.000000
66	61	16	2.000000
66	62	16	2.000000
66	63	16	2.000000
66	64	16	2.000000
66	65	16	2.000000
66	66	16	2.000000
66	67	16	2.000000
66	68	16	2.000000
66	69	16	2.000000
66	70	16	2.000000
66	71	16	2.000000
66	72	16	2.000000
66	73	16	2.000000
66	74	16	2.000000
66	75	16	2.000000
66	76	16	2.000000
66	77	16	2.000000
66	78	16	2.000000
66	79	16	2.000000
66	80	16	2.000000
66	81	16	2.000000
66	82	16	2.000000
66	83	16	2.000000
66	84	16	2.000000
66	85	16	2.000000
66	86	16	2.000000
66	87	16	2.000000
66	88	16	2.000000
66	89	16	1.000000
66	90	16	1.000000
66	91	16	1.000000
66	92	16	1.000000
66	93	16	1.000000
66	94	16	2.000000
66	95	16	2.000000
66	96	16	2.000000
66	97	16	1.000000
66	98	16	1.000000
67	25	16	1.000000
67	27	16	2.000000
67	28	16	1.000000
67	30	16	1.000000
67	31	16	2.000000
67	32	16	2.000000
67	33	16	2.000000
67	34	16	2.000000
67	35	16	2.000000
67	36	16	2.000000
67	37	16	2.000000
67	38	16	2.000000
67	39	16	2.000000
67	40	16	2.000000
67	41	16	2.000000
67	42	16	2.000000
67	43	16	2.000000
67	44	16	2.000000
67	45	16	1.000000
67	46	16	2.000000
67	47	16	2.000000
67	48	16	2.000000
67	49	16	2.000000
67	50	16	2.000000
67	51	16	2.000000
67	52	16	2.000000
67	53	16	2.000000
67	54	16	2.000000
67	55	16	2.000000
67	56	16	2.000000
67	57	16	1.000000
67	58	16	1.000000
67	59	16	2.000000
67	60	16	2.000000
67	61	16	2.000000
67	62	16	2.000000
67	63	16	2.000000
67	64	16	2.000000
67	65	16	2.000000
67	66	16	2.000000
67	67	16	2.000000
67	68	16	2.000000
67	69	16	2.000000
67	70	16	2.000000
67	71	16	2.000000
67	72	16	2.000000
67	73	16	2.000000
67	74	16	2.000000
67	75	16	2.000000
67	76	16	2.000000
67	77	16	2.000000
67	78	16	2.000000
67	79	16	2.000000
67	80	16	2.000000
67	81	16	2.000000
67	82	16	2.000000
67	83	16	2.000000
67	84	16	2.000000
67	85	16	2.000000
67	86	16	2.000000
67	87	16	2.000000
67	88	16	1.000000
67	89	16	1.000000
67	90	16	2.000000
67	91	16	1.000000
67	92	16	1.000000
67	93	16	1.000000
67	94	16	2.000000
67	95	16	2.000000
67	96	16	2.000000
67	97	16	1.000000
67	98	16	1.000000
68	26	16	1.000000
68	27	16	1.000000
68	28	16	1.000000
68	29	16	1.000000
68	30	16	1.000000
68	31	16	2.000000
68	32	16	2.000000
68	33	16	2.000000
68	34	16	2.000000
68	35	16	2.000000
68	36	16	2.000000
68	37	16	2.000000
68	38	16	2.000000
68	39	16	1.000000
68	40	16	2.000000
68	41	16	2.000000
68	42	16	2.000000
68	43	16	2.000000
68	44	16	2.000000
68	45	16	1.000000
68	46	16	2.000000
68	47	16	2.000000
68	48	16	2.000000
68	49	16	2.000000
68	50	16	2.000000
68	51	16	2.000000
68	52	16	2.000000
68	53	16	1.000000
68	54	16	1.000000
68	55	16	2.000000
68	56	16	2.000000
68	57	16	1.000000
68	58	16	1.000000
68	59	16	2.000000
68	60	16	2.000000
68	61	16	2.000000
68	62	16	2.000000
68	63	16	2.000000
68	64	16	2.000000
68	65	16	2.000000
68	66	16	2.000000
68	67	16	2.000000
68	68	16	2.000000
68	69	16	2.000000
68	70	16	2.000000
68	71	16	2.000000
68	72	16	2.000000
68	73	16	2.000000
68	74	16	2.000000
68	75	16	2.000000
68	76	16	2.000000
68	77	16	2.000000
68	78	16	2.000000
68	79	16	2.000000
68	80	16	2.000000
68	81	16	2.000000
68	82	16	2.000000
68	83	16	2.000000
68	84	16	2.000000
68	85	16	2.000000
68	86	16	2.000000
68	87	16	1.000000
68	89	16	2.000000
68	90	16	2.000000
68	91	16	1.000000
68	92	16	1.000000
68	93	16	1.000000
68	94	16	1.000000
68	95	16	1.000000
68	96	16	2.000000
68	97	16	1.000000
68	98	16	1.000000
69	25	16	1.000000
69	26	16	1.000000
69	27	16	1.000000
69	28	16	1.000000
69	29	16	1.000000
69	30	16	2.000000
69	31	16	2.000000
69	32	16	2.000000
69	33	16	2.000000
69	34	16	2.000000
69	35	16	2.000000
69	36	16	2.000000
69	37	16	1.000000
69	38	16	1.000000
69	39	16	1.000000
69	40	16	1.000000
69	41	16	2.000000
69	42	16	2.000000
69	43	16	2.000000
69	44	16	2.000000
69	45	16	2.000000
69	46	16	2.000000
69	47	16	2.000000
69	48	16	2.000000
69	49	16	2.000000
69	50	16	2.000000
69	51	16	2.000000
69	52	16	2.000000
69	53	16	1.000000
69	54	16	1.000000
69	55	16	2.000000
69	56	16	2.000000
69	57	16	2.000000
69	58	16	1.000000
69	59	16	2.000000
69	60	16	2.000000
69	61	16	2.000000
69	62	16	2.000000
69	63	16	2.000000
69	64	16	2.000000
69	65	16	2.000000
69	66	16	2.000000
69	67	16	2.000000
69	68	16	2.000000
69	69	16	2.000000
69	70	16	2.000000
69	71	16	2.000000
69	72	16	2.000000
69	73	16	2.000000
69	74	16	2.000000
69	75	16	2.000000
69	76	16	2.000000
69	77	16	2.000000
69	78	16	2.000000
69	79	16	2.000000
69	80	16	2.000000
69	81	16	2.000000
69	82	16	2.000000
69	83	16	2.000000
69	84	16	2.000000
69	85	16	2.000000
69	86	16	2.000000
69	87	16	1.000000
69	88	16	1.000000
69	89	16	2.000000
69	90	16	2.000000
69	91	16	1.000000
69	92	16	1.000000
69	93	16	1.000000
69	95	16	1.000000
69	96	16	1.000000
69	97	16	1.000000
69	98	16	1.000000
70	22	16	2.000000
70	24	16	2.000000
70	25	16	2.000000
70	26	16	1.000000
70	27	16	1.000000
70	28	16	1.000000
70	29	16	1.000000
70	30	16	1.000000
70	31	16	2.000000
70	32	16	2.000000
70	33	16	2.000000
70	34	16	2.000000
70	35	16	2.000000
70	36	16	2.000000
70	37	16	2.000000
70	38	16	2.000000
70	39	16	1.000000
70	40	16	1.000000
70	41	16	2.000000
70	42	16	2.000000
70	43	16	2.000000
70	44	16	2.000000
70	45	16	2.000000
70	46	16	2.000000
70	47	16	2.000000
70	48	16	2.000000
70	49	16	2.000000
70	50	16	2.000000
70	51	16	2.000000
70	52	16	2.000000
70	53	16	1.000000
70	54	16	2.000000
70	55	16	2.000000
70	56	16	2.000000
70	57	16	2.000000
70	58	16	2.000000
70	59	16	2.000000
70	60	16	2.000000
70	61	16	2.000000
70	62	16	2.000000
70	63	16	2.000000
70	64	16	2.000000
70	65	16	2.000000
70	66	16	2.000000
70	67	16	2.000000
70	68	16	2.000000
70	69	16	2.000000
70	70	16	2.000000
70	71	16	2.000000
70	72	16	2.000000
70	73	16	2.000000
70	74	16	2.000000
70	75	16	2.000000
70	76	16	2.000000
70	77	16	2.000000
70	78	16	2.000000
70	79	16	2.000000
70	80	16	2.000000
70	81	16	2.000000
70	82	16	2.000000
70	83	16	2.000000
70	84	16	1.000000
70	85	16	1.000000
70	86	16	1.000000
70	87	16	1.000000
70	88	16	1.000000
70	89	16	2.000000
70	90	16	2.000000
70	91	16	2.000000
70	92	16	1.000000
70	93	16	1.000000
70	94	16	1.000000
70	96	16	1.000000
70	97	16	1.000000
70	98	16	1.000000
71	26	16	1.000000
71	27	16	1.000000
71	28	16	1.000000
71	29	16	1.000000
71	30	16	2.000000
71	31	16	2.000000
71	32	16	2.000000
71	33	16	2.000000
71	34	16	2.000000
71	35	16	2.000000
71	36	16	2.000000
71	37	16	2.000000
71	38	16	2.000000
71	39	16	2.000000
71	40	16	1.000000
71	41	16	2.000000
71	42	16	2.000000
71	43	16	2.000000
71	44	16	2.000000
71	45	16	2.000000
71	46	16	2.000000
71	47	16	2.000000
71	48	16	2.000000
71	49	16	2.000000
71	50	16	2.000000
71	51	16	2.000000
71	52	16	1.000000
71	53	16	1.000000
71	54	16	2.000000
71	55	16	2.000000
71	56	16	2.000000
71	57	16	2.000000
71	58	16	2.000000
71	59	16	2.000000
71	60	16	2.000000
71	61	16	2.000000
71	62	16	2.000000
71	63	16	2.000000
71	64	16	2.000000
71	65	16	2.000000
71	66	16	2.000000
71	67	16	2.000000
71	68	16	2.000000
71	69	16	2.000000
71	70	16	2.000000
71	71	16	2.000000
71	72	16	2.000000
71	73	16	2.000000
71	74	16	2.000000
71	75	16	2.000000
71	76	16	2.000000
71	77	16	2.000000
71	78	16	2.000000
71	79	16	2.000000
71	80	16	2.000000
71	81	16	2.000000
71	82	16	2.000000
71	83	16	1.000000
71	84	16	1.000000
71	85	16	1.000000
71	86	16	1.000000
71	87	16	1.000000
71	88	16	1.000000
71	89	16	2.000000
71	90	16	2.000000
71	91	16	2.000000
71	92	16	2.000000
71	93	16	2.000000
71	94	16	1.000000
71	95	16	1.000000
72	22	16	1.000000
72	26	16	1.000000
72	27	16	1.000000
72	29	16	1.000000
72	30	16	1.000000
72	31	16	2.000000
72	32	16	1.000000
72	33	16	1.000000
72	34	16	2.000000
72	35	16	2.000000
72	36	16	2.000000
72	37	16	2.000000
72	38	16	2.000000
72	39	16	2.000000
72	40	16	2.000000
72	41	16	2.000000
72	42	16	2.000000
72	43	16	2.000000
72	44	16	2.000000
72	45	16	2.000000
72	46	16	2.000000
72	47	16	2.000000
72	48	16	2.000000
72	49	16	2.000000
72	50	16	2.000000
72	51	16	2.000000
72	52	16	2.000000
72	53	16	2.000000
72	54	16	2.000000
72	55	16	2.000000
72	56	16	2.000000
72	57	16	2.000000
72	58	16	2.000000
72	59	16	2.000000
72	60	16	2.000000
72	61	16	2.000000
72	62	16	2.000000
72	63	16	2.000000
72	64	16	2.000000
72	65	16	2.000000
72	66	16	2.000000
72	67	16	2.000000
72	68	16	2.000000
72	69	16	2.000000
72	70	16	2.000000
72	71	16	2.000000
72	72	16	2.000000
72	73	16	2.000000
72	74	16	2.000000
72	75	16	2.000000
72	76	16	2.000000
72	77	16	2.000000
72	78	16	2.000000
72	79	16	2.000000
72	80	16	2.000000
72	81	16	2.000000
72	82	16	2.000000
72	83	16	1.000000
72	84	16	1.000000
72	85	16	1.000000
72	86	16	1.000000
72	87	16	1.000000
72	88	16	1.000000
72	89	16	2.000000
72	90	16	2.000000
72	91	16	2.000000
72	92	16	2.000000
72	93	16	2.000000
72	94	16	2.000000
72	95	16	2.000000
73	22	16	1.000000
73	24	16	1.000000
73	25	16	2.000000
73	26	16	1.000000
73	27	16	1.000000
73	34	16	1.000000
73	35	16	1.000000
73	36	16	2.000000
73	37	16	2.000000
73	38	16	2.000000
73	39	16	2.000000
73	40	16	2.000000
73	41	16	2.000000
73	42	16	2.000000
73	43	16	2.000000
73	44	16	2.000000
73	45	16	2.000000
73	46	16	2.000000
73	47	16	2.000000
73	48	16	2.000000
73	49	16	2.000000
73	50	16	2.000000
73	51	16	2.000000
73	52	16	2.000000
73	53	16	2.000000
73	54	16	2.000000
73	55	16	2.000000
73	56	16	2.000000
73	57	16	2.000000
73	58	16	2.000000
73	59	16	2.000000
73	60	16	2.000000
73	61	16	2.000000
73	62	16	2.000000
73	63	16	2.000000
73	64	16	2.000000
73	65	16	2.000000
73	66	16	2.000000
73	67	16	2.000000
73	68	16	2.000000
73	69	16	2.000000
73	70	16	2.000000
73	71	16	2.000000
73	72	16	2.000000
73	73	16	2.000000
73	74	16	2.000000
73	75	16	2.000000
73	76	16	2.000000
73	77	16	2.000000
73	78	16	2.000000
73	79	16	2.000000
73	80	16	2.000000
73	81	16	2.000000
73	82	16	2.000000
73	83	16	1.000000
73	84	16	2.000000
73	85	16	2.000000
73	86	16	2.000000
73	87	16	2.000000
73	88	16	2.000000
73	89	16	2.000000
73	90	16	2.000000
73	91	16	1.000000
73	92	16	1.000000
73	93	16	2.000000
73	94	16	2.000000
73	95	16	2.000000
73	96	16	1.000000
74	22	16	1.000000
74	24	16	1.000000
74	25	16	2.000000
74	26	16	1.000000
74	27	16	2.000000
74	28	16	1.000000
74	31	16	1.000000
74	32	16	2.000000
74	33	16	2.000000
74	34	16	2.000000
74	35	16	2.000000
74	36	16	2.000000
74	37	16	2.000000
74	38	16	2.000000
74	39	16	2.000000
74	40	16	2.000000
74	41	16	2.000000
74	42	16	2.000000
74	43	16	2.000000
74	44	16	2.000000
74	45	16	2.000000
74	46	16	2.000000
74	47	16	2.000000
74	48	16	2.000000
74	49	16	2.000000
74	50	16	2.000000
74	51	16	2.000000
74	52	16	2.000000
74	53	16	2.000000
74	54	16	2.000000
74	55	16	2.000000
74	56	16	2.000000
74	57	16	2.000000
74	58	16	2.000000
74	59	16	2.000000
74	60	16	2.000000
74	61	16	2.000000
74	62	16	2.000000
74	63	16	2.000000
74	64	16	2.000000
74	65	16	2.000000
74	66	16	2.000000
74	67	16	2.000000
74	68	16	2.000000
74	69	16	2.000000
74	70	16	2.000000
74	71	16	2.000000
74	72	16	2.000000
74	73	16	2.000000
74	74	16	2.000000
74	75	16	2.000000
74	76	16	2.000000
74	77	16	2.000000
74	78	16	2.000000
74	79	16	2.000000
74	80	16	2.000000
74	81	16	2.000000
74	82	16	2.000000
74	83	16	2.000000
74	84	16	2.000000
74	85	16	2.000000
74	86	16	2.000000
74	87	16	2.000000
74	88	16	2.000000
74	89	16	2.000000
74	90	16	2.000000
74	91	16	1.000000
74	92	16	1.000000
74	93	16	1.000000
74	94	16	2.000000
74	95	16	2.000000
74	96	16	1.000000
75	22	16	1.000000
75	24	16	1.000000
75	25	16	2.000000
75	26	16	2.000000
75	27	16	2.000000
75	28	16	1.000000
75	29	16	1.000000
75	30	16	1.000000
75	31	16	1.000000
75	32	16	2.000000
75	33	16	2.000000
75	34	16	2.000000
75	35	16	2.000000
75	36	16	2.000000
75	37	16	2.000000
75	38	16	2.000000
75	39	16	2.000000
75	40	16	2.000000
75	41	16	2.000000
75	42	16	2.000000
75	43	16	2.000000
75	44	16	2.000000
75	45	16	2.000000
75	46	16	2.000000
75	47	16	2.000000
75	48	16	2.000000
75	49	16	2.000000
75	50	16	2.000000
75	51	16	2.000000
75	52	16	2.000000
75	53	16	2.000000
75	54	16	2.000000
75	55	16	2.000000
75	56	16	2.000000
75	57	16	2.000000
75	58	16	2.000000
75	59	16	2.000000
75	60	16	2.000000
75	61	16	2.000000
75	62	16	2.000000
75	63	16	2.000000
75	64	16	2.000000
75	65	16	2.000000
75	66	16	2.000000
75	67	16	2.000000
75	68	16	2.000000
75	69	16	2.000000
75	70	16	2.000000
75	71	16	2.000000
75	72	16	2.000000
75	73	16	2.000000
75	74	16	2.000000
75	75	16	2.000000
75	76	16	2.000000
75	77	16	2.000000
75	78	16	2.000000
75	79	16	2.000000
75	80	16	2.000000
75	81	16	2.000000
75	82	16	2.000000
75	83	16	2.000000
75	84	16	2.000000
75	85	16	2.000000
75	86	16	2.000000
75	87	16	2.000000
75	88	16	2.000000
75	89	16	2.000000
75	90	16	2.000000
75	91	16	2.000000
75	92	16	1.000000
75	93	16	1.000000
75	94	16	1.000000
75	95	16	2.000000
75	96	16	1.000000
76	24	16	1.000000
76	25	16	2.000000
76	26	16	2.000000
76	27	16	2.000000
76	28	16	1.000000
76	29	16	1.000000
76	30	16	2.000000
76	31	16	2.000000
76	32	16	2.000000
76	33	16	2.000000
76	34	16	2.000000
76	35	16	2.000000
76	36	16	2.000000
76	37	16	2.000000
76	38	16	2.000000
76	39	16	2.000000
76	40	16	2.000000
76	41	16	2.000000
76	42	16	2.000000
76	43	16	2.000000
76	44	16	2.000000
76	45	16	2.000000
76	46	16	2.000000
76	47	16	2.000000
76	48	16	2.000000
76	49	16	2.000000
76	50	16	2.000000
76	51	16	2.000000
76	52	16	2.000000
76	53	16	2.000000
76	54	16	2.000000
76	55	16	2.000000
76	56	16	2.000000
76	57	16	2.000000
76	58	16	2.000000
76	59	16	2.000000
76	60	16	2.000000
76	61	16	2.000000
76	62	16	2.000000
76	63	16	2.000000
76	64	16	2.000000
76	65	16	2.000000
76	66	16	2.000000
76	67	16	2.000000
76	68	16	2.000000
76	69	16	2.000000
76	70	16	2.000000
76	71	16	2.000000
76	72	16	1.000000
76	73	16	2.000000
76	74	16	2.000000
76	75	16	2.000000
76	76	16	2.000000
76	77	16	2.000000
76	78	16	2.000000
76	79	16	2.000000
76	80	16	2.000000
76	81	16	2.000000
76	82	16	2.000000
76	83	16	2.000000
76	84	16	1.000000
76	85	16	1.000000
76	86	16	2.000000
76	87	16	2.000000
76	88	16	2.000000
76	89	16	2.000000
76	90	16	2.000000
76	91	16	2.000000
76	92	16	1.000000
76	93	16	1.000000
76	94	16	1.000000
76	95	16	1.000000
76	96	16	1.000000
77	25	16	2.000000
77	26	16	1.000000
77	27	16	2.000000
77	28	16	1.000000
77	29	16	2.000000
77	30	16	2.000000
77	31	16	2.000000
77	32	16	2.000000
77	33	16	2.000000
77	34	16	2.000000
77	35	16	2.000000
77	36	16	2.000000
77	37	16	2.000000
77	38	16	2.000000
77	39	16	2.000000
77	40	16	2.000000
77	41	16	2.000000
77	42	16	2.000000
77	43	16	2.000000
77	44	16	2.000000
77	45	16	2.000000
77	46	16	2.000000
77	47	16	2.000000
77	48	16	2.000000
77	49	16	2.000000
77	50	16	2.000000
77	51	16	2.000000
77	52	16	2.000000
77	53	16	2.000000
77	54	16	2.000000
77	55	16	2.000000
77	56	16	2.000000
77	57	16	2.000000
77	58	16	2.000000
77	59	16	2.000000
77	60	16	2.000000
77	61	16	2.000000
77	62	16	2.000000
77	63	16	2.000000
77	64	16	2.000000
77	65	16	2.000000
77	66	16	2.000000
77	67	16	2.000000
77	68	16	2.000000
77	69	16	2.000000
77	70	16	2.000000
77	71	16	1.000000
77	72	16	1.000000
77	73	16	2.000000
77	74	16	2.000000
77	75	16	2.000000
77	76	16	2.000000
77	77	16	2.000000
77	78	16	2.000000
77	79	16	2.000000
77	80	16	2.000000
77	81	16	2.000000
77	82	16	2.000000
77	83	16	2.000000
77	84	16	2.000000
77	85	16	1.000000
77	86	16	2.000000
77	87	16	2.000000
77	88	16	2.000000
77	89	16	2.000000
77	90	16	2.000000
77	91	16	2.000000
77	92	16	1.000000
77	93	16	2.000000
77	95	16	1.000000
77	96	16	1.000000
78	25	16	1.000000
78	26	16	2.000000
78	27	16	1.000000
78	28	16	2.000000
78	29	16	2.000000
78	30	16	2.000000
78	31	16	2.000000
78	32	16	1.000000
78	33	16	1.000000
78	35	16	1.000000
78	36	16	1.000000
78	40	16	1.000000
78	41	16	2.000000
78	42	16	2.000000
78	43	16	2.000000
78	44	16	2.000000
78	45	16	2.000000
78	46	16	2.000000
78	47	16	2.000000
78	48	16	2.000000
78	49	16	2.000000
78	50	16	2.000000
78	51	16	1.000000
78	52	16	2.000000
78	53	16	2.000000
78	54	16	2.000000
78	55	16	2.000000
78	56	16	2.000000
78	57	16	2.000000
78	58	16	2.000000
78	59	16	2.000000
78	60	16	2.000000
78	61	16	2.000000
78	62	16	2.000000
78	63	16	2.000000
78	64	16	2.000000
78	65	16	2.000000
78	66	16	2.000000
78	67	16	2.000000
78	68	16	2.000000
78	69	16	2.000000
78	70	16	2.000000
78	71	16	2.000000
78	72	16	1.000000
78	73	16	1.000000
78	74	16	1.000000
78	75	16	1.000000
78	76	16	2.000000
78	77	16	2.000000
78	78	16	2.000000
78	79	16	2.000000
78	80	16	2.000000
78	81	16	2.000000
78	82	16	2.000000
78	83	16	2.000000
78	84	16	2.000000
78	85	16	2.000000
78	86	16	2.000000
78	87	16	2.000000
78	88	16	2.000000
78	89	16	2.000000
78	90	16	2.000000
78	91	16	1.000000
78	92	16	2.000000
78	95	16	1.000000
79	25	16	1.000000
79	26	16	2.000000
79	27	16	1.000000
79	28	16	2.000000
79	29	16	2.000000
79	30	16	2.000000
79	31	16	1.000000
79	38	16	1.000000
79	39	16	1.000000
79	40	16	1.000000
79	41	16	2.000000
79	42	16	2.000000
79	43	16	2.000000
79	44	16	2.000000
79	45	16	2.000000
79	46	16	2.000000
79	47	16	2.000000
79	48	16	2.000000
79	49	16	2.000000
79	50	16	1.000000
79	51	16	1.000000
79	52	16	2.000000
79	53	16	2.000000
79	54	16	2.000000
79	55	16	2.000000
79	56	16	2.000000
79	57	16	2.000000
79	58	16	2.000000
79	59	16	2.000000
79	60	16	2.000000
79	61	16	2.000000
79	62	16	2.000000
79	63	16	2.000000
79	64	16	2.000000
79	65	16	2.000000
79	66	16	2.000000
79	67	16	2.000000
79	68	16	2.000000
79	69	16	2.000000
79	70	16	2.000000
79	71	16	2.000000
79	72	16	2.000000
79	73	16	1.000000
79	74	16	1.000000
79	75	16	1.000000
79	76	16	2.000000
79	77	16	2.000000
79	78	16	2.000000
79	79	16	2.000000
79	80	16	2.000000
79	81	16	2.000000
79	82	16	2.000000
79	83	16	2.000000
79	84	16	2.000000
79	85	16	2.000000
79	86	16	2.000000
79	87	16	2.000000
79	88	16	2.000000
79	89	16	2.000000
79	90	16	2.000000
79	91	16	1.000000
79	94	16	1.000000
80	25	16	1.000000
80	27	16	1.000000
80	28	16	1.000000
80	29	16	2.000000
80	30	16	1.000000
80	32	16	1.000000
80	33	16	1.000000
80	34	16	1.000000
80	35	16	1.000000
80	36	16	1.000000
80	37	16	1.000000
80	38	16	2.000000
80	39	16	2.000000
80	40	16	2.000000
80	41	16	2.000000
80	42	16	2.000000
80	43	16	2.000000
80	44	16	2.000000
80	45	16	2.000000
80	46	16	1.000000
80	47	16	1.000000
80	48	16	2.000000
80	49	16	1.000000
80	51	16	1.000000
80	52	16	2.000000
80	53	16	2.000000
80	54	16	2.000000
80	55	16	2.000000
80	56	16	2.000000
80	57	16	2.000000
80	58	16	2.000000
80	59	16	2.000000
80	60	16	2.000000
80	61	16	1.000000
80	62	16	1.000000
80	63	16	2.000000
80	64	16	2.000000
80	65	16	2.000000
80	66	16	2.000000
80	67	16	2.000000
80	68	16	2.000000
80	69	16	2.000000
80	70	16	2.000000
80	71	16	2.000000
80	72	16	2.000000
80	73	16	1.000000
80	75	16	1.000000
80	76	16	1.000000
80	77	16	2.000000
80	78	16	2.000000
80	79	16	2.000000
80	80	16	2.000000
80	81	16	2.000000
80	82	16	2.000000
80	83	16	2.000000
80	84	16	2.000000
80	85	16	2.000000
80	86	16	2.000000
80	87	16	2.000000
80	88	16	2.000000
80	89	16	2.000000
80	90	16	2.000000
80	91	16	2.000000
80	93	16	1.000000
81	27	16	1.000000
81	28	16	2.000000
81	29	16	1.000000
81	30	16	1.000000
81	31	16	1.000000
81	32	16	2.000000
81	33	16	2.000000
81	34	16	2.000000
81	35	16	2.000000
81	36	16	2.000000
81	37	16	2.000000
81	38	16	2.000000
81	39	16	2.000000
81	40	16	2.000000
81	41	16	2.000000
81	42	16	2.000000
81	43	16	2.000000
81	44	16	2.000000
81	45	16	2.000000
81	46	16	2.000000
81	47	16	1.000000
81	48	16	2.000000
81	49	16	1.000000
81	52	16	1.000000
81	53	16	2.000000
81	54	16	2.000000
81	55	16	2.000000
81	56	16	2.000000
81	57	16	2.000000
81	58	16	2.000000
81	59	16	2.000000
81	60	16	2.000000
81	61	16	2.000000
81	62	16	1.000000
81	63	16	2.000000
81	64	16	2.000000
81	65	16	2.000000
81	66	16	2.000000
81	67	16	2.000000
81	68	16	2.000000
81	69	16	2.000000
81	70	16	2.000000
81	71	16	2.000000
81	72	16	2.000000
81	73	16	1.000000
81	74	16	1.000000
81	76	16	1.000000
81	77	16	1.000000
81	78	16	1.000000
81	79	16	2.000000
81	80	16	2.000000
81	81	16	2.000000
81	82	16	2.000000
81	83	16	2.000000
81	84	16	2.000000
81	85	16	2.000000
81	86	16	2.000000
81	87	16	2.000000
81	88	16	2.000000
81	89	16	2.000000
81	90	16	2.000000
81	93	16	1.000000
82	28	16	2.000000
82	29	16	1.000000
82	30	16	1.000000
82	31	16	1.000000
82	32	16	1.000000
82	33	16	2.000000
82	34	16	2.000000
82	35	16	2.000000
82	36	16	2.000000
82	37	16	2.000000
82	38	16	2.000000
82	39	16	2.000000
82	40	16	2.000000
82	41	16	2.000000
82	42	16	2.000000
82	43	16	2.000000
82	44	16	2.000000
82	45	16	2.000000
82	46	16	2.000000
82	47	16	1.000000
82	49	16	1.000000
82	52	16	1.000000
82	53	16	2.000000
82	54	16	2.000000
82	55	16	2.000000
82	56	16	2.000000
82	57	16	2.000000
82	58	16	2.000000
82	59	16	2.000000
82	60	16	2.000000
82	61	16	2.000000
82	62	16	1.000000
82	63	16	1.000000
82	64	16	2.000000
82	65	16	2.000000
82	66	16	1.000000
82	67	16	1.000000
82	68	16	2.000000
82	69	16	2.000000
82	70	16	2.000000
82	71	16	2.000000
82	72	16	2.000000
82	73	16	2.000000
82	74	16	1.000000
82	75	16	1.000000
82	76	16	1.000000
82	77	16	1.000000
82	78	16	1.000000
82	79	16	2.000000
82	80	16	2.000000
82	81	16	2.000000
82	82	16	2.000000
82	83	16	2.000000
82	84	16	2.000000
82	85	16	2.000000
82	86	16	2.000000
82	87	16	2.000000
82	88	16	2.000000
82	89	16	2.000000
83	29	16	1.000000
83	31	16	2.000000
83	32	16	2.000000
83	33	16	2.000000
83	34	16	2.000000
83	35	16	2.000000
83	36	16	2.000000
83	37	16	2.000000
83	38	16	2.000000
83	39	16	2.000000
83	40	16	2.000000
83	41	16	2.000000
83	42	16	2.000000
83	43	16	2.000000
83	44	16	2.000000
83	45	16	2.000000
83	46	16	2.000000
83	47	16	2.000000
83	48	16	1.000000
83	49	16	1.000000
83	50	16	1.000000
83	52	16	1.000000
83	53	16	2.000000
83	54	16	2.000000
83	55	16	2.000000
83	56	16	2.000000
83	57	16	2.000000
83	58	16	1.000000
83	59	16	2.000000
83	60	16	2.000000
83	61	16	2.000000
83	62	16	2.000000
83	63	16	1.000000
83	64	16	1.000000
83	65	16	2.000000
83	66	16	1.000000
83	67	16	1.000000
83	68	16	2.000000
83	69	16	2.000000
83	70	16	2.000000
83	71	16	2.000000
83	72	16	2.000000
83	73	16	2.000000
83	74	16	2.000000
83	75	16	1.000000
83	78	16	1.000000
83	79	16	2.000000
