tmax	ymax	d	a
0.400792	3.396093	18.999999	0.066123	
19.443353	2.142173	0.000007	2.173497	
2.934646	3.228275	17.837051	1.091617	
4.123013	3.683030	16.671245	2.916676	
4.769018	6.064286	17.424748	1.221475	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
4.652091	15.151565	18.670879	0.982220	
5.670377	25.073915	18.392667	1.287143	
12.907835	20.682672	11.862550	10.141196	
11.919784	14.415805	12.202698	11.097854	
9.368335	4.342863	12.641407	7.678005	
5.203055	3.923705	15.407299	5.614044	
4.752981	9.238601	17.302843	2.724237	
7.442652	8.136975	14.434558	8.054346	
4.450474	6.908258	16.917722	1.900765	
5.622475	4.465298	16.368488	2.166474	
2.753517	2.474898	19.854178	0.815416	
8.906595	2.971912	14.696177	5.924287	
10.116042	3.392274	12.897297	8.931804	
13.554930	4.262576	9.832943	14.992270	
5.471418	4.652565	16.999557	1.517065	
3.883247	3.724526	17.999502	0.766128	
7.203175	2.111819	16.014363	6.322917	
13.740488	1.392269	10.634215	5.037768	
4.217411	3.174933	18.493325	0.957604	
23.117600	3.624791	0.775431	40.650137	
24.162392	2.499681	0.000046	54.830796	
4.637051	2.288472	18.123700	1.768272	
2.759374	2.137448	18.903271	0.527379	
0.823697	3.268031	19.999481	0.224586	
0.127043	3.855632	20.000000	0.021129	
4.360615	1.473079	16.558939	2.156018	
6.433820	2.686731	15.357039	2.864633	
23.550069	2.768807	0.000051	34.996685	
2.373303	1.082709	18.559347	0.284746	
2.078900	2.332405	19.697511	0.912929	
4.604034	2.748928	17.789463	2.049739	
4.181545	3.104231	17.387965	1.137364	
5.814913	3.302309	15.729023	2.549473	
6.928613	2.816482	16.067691	10.426064	
3.144601	2.516082	18.639917	1.320651	
5.877292	2.633291	15.333990	1.916691	
4.585722	2.457315	17.568986	2.473219	
1.454754	4.059507	18.939550	0.326113	
4.830286	6.449300	16.202089	2.469382	
6.210494	8.669276	14.942848	3.553280	
5.175274	9.886788	15.985596	2.786878	
7.535397	5.823116	13.731179	6.705868	
8.433629	3.069202	13.658842	6.085830	
3.708504	3.516927	18.593981	1.182145	
3.109578	3.695196	18.028424	1.037272	
10.174280	4.752559	11.407999	8.676421	
7.987095	4.417076	13.870909	6.119755	
5.171205	3.191420	16.038081	2.331261	
5.384304	2.367070	16.259882	0.691276	
6.957805	3.105820	15.632926	1.770083	
6.177578	2.932650	15.676258	3.811669	
3.485900	2.761206	17.761651	0.961793	
3.034468	2.297021	17.796858	0.362398	
24.194699	0.865915	0.004007	40.446625	
2.702313	2.016704	17.969810	0.528727	
0.100437	3.256656	19.000000	0.008497	
7.099857	2.795716	15.477682	2.115199	
0.579281	3.048512	20.920623	0.192293	
4.995702	2.660154	17.017062	3.780441	
4.339409	3.756520	17.478324	1.746399	
3.823056	4.254022	17.388971	1.330429	
5.183636	4.871837	16.492973	2.655351	
7.385937	0.510863	16.000021	0.000288	
9.827807	3.940125	12.076383	10.432261	
14.185732	2.498890	7.436223	26.747183	
3.851126	3.163323	17.327670	2.861192	
2.567560	3.237217	17.947918	1.488088	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
3.793138	8.101796	18.843748	0.564658	
4.822479	17.848387	18.796731	0.695022	
6.005944	16.598804	17.184097	2.442360	
9.840269	8.196622	12.619064	10.260144	
3.082437	3.501112	17.732657	1.204324	
3.830612	2.216449	17.895411	0.461317	
10.598190	5.095041	12.447703	10.008140	
4.046645	6.595060	17.524091	1.792142	
2.211784	6.700073	19.447513	0.640464	
3.524896	3.078445	18.225383	0.796392	
4.260767	1.168865	18.056126	1.715737	
23.855623	0.941980	0.000054	41.202381	
22.362359	1.342619	2.501016	23.350259	
8.553797	2.374437	15.043203	10.508593	
18.260952	3.592066	4.441962	28.695475	
1.283496	4.828055	18.964958	0.149871	
1.506789	3.813368	19.818773	0.355612	
3.992608	3.742212	17.729570	1.963794	
3.056909	6.019675	18.270367	0.877487	
4.096060	5.544132	17.628421	1.471519	
5.081253	3.389723	17.071372	2.484078	
21.998104	2.663961	0.000005	25.768471	
5.337590	2.564207	16.605603	4.764608	
2.879771	2.735563	17.800202	0.407337	
3.087538	3.838787	17.728590	0.725972	
4.018551	7.051703	17.407849	2.239529	
5.255092	7.823874	16.057890	3.086647	
2.876281	3.092920	17.992761	0.915084	
23.515638	0.948909	0.000055	2.754609	
4.760253	3.230389	16.369350	2.754070	
3.595689	2.557021	17.990947	1.113324	
9.940337	3.246326	12.378076	11.074089	
8.837056	3.723921	12.885282	11.604624	
6.572310	3.448324	15.318116	7.577752	
5.748188	2.682499	16.336291	1.740816	
3.438078	3.461561	17.876061	0.794403	
5.946826	4.231589	15.544975	4.501553	
6.938341	5.315008	14.241464	5.012807	
5.107739	7.873230	16.157767	1.905911	
6.509711	17.797670	15.086481	3.924523	
5.235250	23.753124	15.731797	2.896366	
4.418669	10.740704	16.250043	2.017939	
4.432045	4.045640	17.001787	2.398519	
2.902101	5.170380	17.583416	1.426460	
5.026211	5.439280	15.508736	2.776476	
2.200009	6.035741	18.289380	0.800822	
2.180923	10.819183	18.110188	0.899287	
4.922911	14.718605	15.581792	2.658772	
5.990661	11.181447	14.905981	3.728819	
8.751927	6.408017	12.845764	8.696410	
3.353422	4.901639	18.006359	1.315615	
2.844611	4.110987	17.989950	0.610004	
4.591920	3.510790	16.590069	1.022712	
1.757279	2.612689	19.388780	0.557779	
5.688978	3.587367	15.993184	4.930006	
5.600858	6.433172	15.539439	3.466809	
3.948788	5.690170	17.147427	1.916235	
9.481843	3.216502	13.670801	11.313821	
9.651513	2.674541	13.265843	10.416787	
4.020564	3.756266	17.687501	1.696679	
6.415450	5.051538	15.875328	3.842952	
5.939162	5.034472	16.487762	3.796167	
7.834595	4.487364	14.481736	5.774632	
12.643448	2.640267	9.910098	14.101703	
21.927896	1.551001	0.000399	84.046821	
5.393925	3.708506	15.778765	4.804164	
0.070828	6.299910	20.000000	0.011111	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
6.190706	7.424135	16.622656	3.795204	
5.007216	14.743984	18.327499	1.592620	
4.376881	15.405483	18.442021	1.095378	
4.265543	9.440038	17.467611	1.336018	
4.157890	5.758293	16.872392	2.913497	
4.197652	4.604314	17.755430	1.703044	
4.228178	3.808668	18.140753	1.288409	
24.544506	1.505862	0.000172	49.428194	
5.229396	2.189979	17.324855	2.533622	
3.480046	5.190777	17.860890	1.409740	
7.940463	4.426332	14.121960	7.562675	
13.213116	1.923386	8.777691	99.999521	
3.699020	5.785191	16.976630	0.621094	
3.539131	15.055075	17.547906	0.998843	
3.055308	10.642375	17.788680	0.873757	
4.668950	4.229512	17.139507	2.535123	
6.400707	8.232040	15.724589	3.577019	
4.233907	10.057584	17.123682	1.297909	
3.280456	5.924308	17.514618	1.204625	
3.806953	4.859471	17.307289	2.959978	
2.683081	2.927440	18.831780	0.808485	
7.902933	3.142545	14.013185	5.425991	
2.247364	4.518897	17.804603	0.496230	
4.947865	10.587157	16.286594	2.743489	
6.929900	14.619734	14.599871	5.022165	
5.158217	6.152365	16.323502	2.808841	
3.001113	2.891419	18.815164	1.085581	
5.565629	5.318825	15.928416	3.791088	
4.862298	4.911612	16.138831	3.488776	
4.437329	8.156918	16.805753	1.656450	
3.356148	11.335939	17.469689	0.924560	
4.154920	11.637306	16.355211	1.454419	
6.999292	8.481221	14.058386	5.870603	
12.196001	3.894124	9.714168	53.156804	
2.701505	2.279504	17.734567	0.339192	
9.706313	6.000961	11.906925	8.908635	
4.708682	9.535802	16.706340	2.060064	
3.805767	8.110108	17.458725	1.153541	
4.660829	14.916223	16.296429	1.932134	
6.320222	17.834298	14.410647	4.435489	
5.205208	6.745102	15.698765	4.562587	
4.099271	4.007564	17.713286	1.014794	
1.563929	8.294688	17.996930	0.182542	
0.103808	13.964681	19.000000	0.014890	
5.704788	14.684451	14.920366	3.500464	
5.606216	21.236784	14.858659	3.735593	
6.870299	30.471704	13.696212	6.300527	
7.421420	23.526129	13.315097	6.005179	
2.740900	13.488249	17.548768	0.623440	
4.828564	8.827251	16.069935	1.823490	
6.167708	4.899807	15.159937	2.947686	
3.665185	4.366996	17.498348	0.901121	
1.074334	5.141416	18.952212	0.288991	
5.608440	5.028904	15.843017	4.714706	
5.558293	9.206578	15.562943	3.626394	
4.754345	10.095996	16.235641	2.343051	
4.914487	6.226868	16.694464	1.856728	
3.677002	2.454393	17.855343	0.819588	
5.604144	1.208354	15.321217	0.613359	
14.758868	3.265405	7.298023	20.413276	
5.165956	5.448846	16.054799	3.673628	
7.045366	4.889927	14.232728	6.455638	
1.772773	2.620978	18.894265	0.644458	
4.236515	2.620522	17.312145	3.894982	
20.992868	4.255835	0.179390	76.884054	
4.493996	3.246836	16.572022	2.495240	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
19.962348	4.128945	2.205717	99.999875	
22.170200	4.289981	0.000010	94.359643	
9.277549	5.826573	13.551553	5.769187	
3.885570	3.165132	18.322836	1.316257	
2.178779	2.235130	18.981288	0.347096	
6.198593	7.198125	15.629548	3.774870	
5.291195	10.285248	16.385025	3.137471	
4.093294	6.727823	17.994108	1.649122	
1.671457	2.462466	19.946309	0.385961	
3.543299	4.362846	18.385092	1.539245	
7.188255	6.542467	15.120403	4.948091	
4.827517	6.156880	16.462556	2.241119	
3.880869	8.568194	17.358276	1.414184	
6.101981	4.409978	15.720179	3.400080	
1.503450	4.939275	17.726692	0.204072	
1.356824	17.998295	18.816293	0.271574	
7.379906	11.463248	13.807690	6.343888	
4.500874	6.145578	16.854095	2.208927	
2.981857	10.569202	18.230726	0.728029	
6.026281	10.262960	15.664319	3.767459	
5.150862	11.550457	15.592386	3.231937	
5.044109	11.496587	15.762817	3.099098	
4.009636	5.950447	17.680933	2.124368	
6.727076	3.042788	15.671969	3.583803	
4.798317	4.077885	16.247835	2.465787	
7.193184	11.946266	13.921620	6.425120	
0.618113	18.182744	19.976266	0.141326	
1.277561	6.942324	19.728402	0.273550	
3.676469	4.246442	16.875835	1.776224	
6.291309	7.211508	14.832060	4.824643	
8.380888	8.891217	13.773120	5.792412	
4.746533	15.740788	16.756837	1.457700	
2.655456	19.634790	17.698525	0.760347	
4.277823	15.504956	16.213711	1.540014	
6.149813	14.151095	14.943334	3.077487	
28.882359	0.128856	9.000026	0.000136	
2.790237	5.408924	18.008019	1.150551	
1.432169	7.211014	18.698936	0.319760	
5.166741	10.728120	16.382834	2.390158	
4.682916	11.687083	17.557938	1.647594	
5.956447	10.950851	16.247475	2.342856	
21.914129	5.416963	0.000001	49.893067	
14.678370	3.137082	6.678230	44.191478	
2.413696	3.001414	17.482683	0.745476	
1.373784	5.979863	17.989715	0.104894	
2.107627	12.997795	17.906938	0.389084	
5.312101	16.416238	15.364439	3.197957	
4.403845	13.378296	16.363421	1.243219	
5.612616	18.775844	15.517493	3.025870	
4.892806	21.176270	15.600495	2.071501	
2.410509	15.105213	16.908524	0.261962	
3.248805	9.833758	17.348869	0.723874	
4.021052	5.491722	16.791285	2.067298	
1.635195	5.988522	19.358416	0.486882	
4.038863	4.981155	17.376529	1.325048	
8.628563	5.613231	12.639081	5.967937	
14.183665	0.723534	10.000002	0.002789	
2.448882	11.787750	17.588326	0.752680	
2.717435	7.952033	17.827515	0.573097	
3.655153	3.259194	17.757911	1.539732	
2.713132	2.638890	17.978078	0.980026	
7.216495	5.629347	14.181979	7.334844	
4.130736	6.878067	16.705561	1.845060	
3.788512	7.599553	17.030540	1.414510	
6.591624	5.974040	14.683661	4.869740	
10.565286	5.519247	11.037535	16.732040	
9.036032	6.223966	12.308615	11.278061	
0.137373	3.254530	19.000000	0.017799	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
7.211450	10.984996	15.609632	5.955392	
4.636719	5.892645	17.533461	2.143330	
7.330071	5.316201	15.368116	4.094210	
8.540144	3.890566	13.639624	12.019281	
2.907978	3.458621	17.833523	2.194826	
3.977320	9.155809	17.411607	1.211437	
8.971262	11.074867	13.695729	6.963528	
7.981981	4.475187	15.196179	6.840597	
7.682725	3.030598	15.158354	6.607582	
3.491010	5.235698	18.380966	2.226661	
2.636869	5.327091	18.513861	0.756324	
5.089522	0.954228	17.000001	0.006310	
6.318622	12.234070	15.684656	4.168270	
4.602524	8.497371	17.414245	1.331396	
3.943337	4.217235	17.678919	1.489869	
6.053025	14.440904	15.137518	3.751366	
9.769674	10.771947	11.542517	6.696306	
14.071842	3.645376	7.723703	2.602733	
5.812688	11.539499	15.475638	3.471390	
8.726183	14.959538	12.210929	9.846215	
5.628344	24.671514	15.004110	4.017825	
5.844793	19.263416	14.865673	3.452518	
0.059510	8.859908	21.000000	0.017818	
4.418246	2.664933	16.532734	2.245028	
21.610544	4.375427	0.000354	48.550276	
3.847248	7.572722	17.140718	2.926052	
6.707240	12.092768	14.404279	4.524165	
6.269287	8.285129	14.887596	3.519846	
4.342700	5.605439	16.970895	3.242009	
5.545214	9.594583	16.418078	2.410887	
5.453223	12.606797	16.591881	2.224795	
4.774574	11.528794	16.487782	2.422798	
2.963492	14.169095	17.506836	1.137626	
3.127139	12.688950	17.695547	1.046761	
2.475396	14.429233	18.227304	0.828375	
6.501321	14.161246	14.408110	3.835651	
6.206803	13.484488	15.071734	3.530142	
2.510408	9.586405	17.677369	0.857555	
5.220441	8.938254	16.071486	2.526438	
5.240785	13.511337	17.106648	1.735956	
5.618721	14.251765	17.147180	1.690118	
5.125748	8.567804	16.749177	2.157887	
5.206497	6.645556	16.018612	2.743305	
6.676824	7.664536	14.826853	4.971843	
6.762120	8.496534	14.764713	4.834342	
5.016519	8.130228	16.154279	3.015378	
4.788085	9.368546	15.981037	2.525802	
4.745265	6.901936	16.321711	1.664605	
4.517768	17.497115	16.431790	2.320257	
3.524325	22.279622	16.685440	0.836454	
1.890873	17.669188	16.968217	0.194204	
4.643302	8.213118	16.263071	1.392951	
4.211496	5.963716	16.816960	1.366197	
2.916960	6.117839	17.910837	0.728748	
5.789437	4.062866	15.853787	3.796448	
8.720372	4.701588	12.878126	9.269317	
6.776357	12.045204	14.113313	6.684078	
6.230791	15.506096	14.425085	5.459921	
4.810935	7.468233	16.197222	2.278744	
3.093065	4.090011	17.878203	0.775678	
3.741634	6.615217	17.163549	1.510634	
4.591032	8.258474	16.675876	2.438369	
6.087270	8.826826	15.394583	3.742534	
5.513734	9.190428	15.655661	2.817766	
9.009358	8.073452	12.309488	6.936486	
6.247553	6.770723	15.010641	3.949169	
4.168442	3.787691	16.513799	2.617224	
2.975223	3.091523	17.754175	0.999455	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
7.146434	10.359955	15.989239	4.394114	
9.577585	10.339063	13.126817	11.017762	
6.775330	20.306223	15.767717	4.485144	
5.579289	13.926949	16.470962	2.249828	
4.107579	6.108470	17.439473	1.736411	
3.770418	2.876802	18.475702	1.715205	
2.031990	1.218498	20.000002	0.518330	
8.679684	3.616400	14.218978	9.153274	
7.095414	3.905110	15.300637	10.613402	
4.858904	2.178926	16.460697	13.265494	
5.041134	10.108688	16.771434	2.721856	
6.157734	18.654176	16.342574	3.039431	
6.261171	7.279989	16.681926	2.531092	
21.988235	1.992685	0.000113	97.825647	
5.339895	12.706652	15.758998	2.519077	
5.371411	10.320060	15.628777	2.195749	
0.325169	5.226007	19.000000	0.036325	
6.455399	11.198529	14.926908	4.370704	
5.610900	14.212885	15.592769	3.029741	
4.342046	14.182000	16.908824	1.737074	
6.673345	10.845150	14.986374	4.133598	
7.368343	4.471068	13.975269	5.281659	
2.923477	5.464121	17.728941	0.959727	
1.431050	1.826264	18.000000	0.003699	
19.341954	0.118922	12.000009	0.000092	
0.595805	14.938909	17.000000	0.037269	
4.220156	12.309414	16.907041	0.480958	
4.112990	12.545573	17.888141	1.337901	
2.593110	11.926376	18.303015	0.534375	
3.880334	5.380080	17.390066	1.308641	
4.499662	11.996284	16.630007	2.033298	
2.382421	15.700946	18.274452	0.679819	
4.091731	8.613464	16.886715	1.621243	
3.680856	8.385466	17.298000	0.992292	
6.425365	13.647921	15.133743	3.750068	
8.113449	19.331058	13.224583	6.040934	
4.270233	11.936468	16.448706	1.880005	
3.097343	4.293677	17.831085	0.908665	
1.662130	7.007878	18.977675	0.189980	
1.502106	11.073534	19.959912	0.124717	
3.816138	9.948960	18.128014	1.205740	
6.370574	4.478910	14.790380	6.425963	
4.820591	5.388485	16.800310	1.252267	
5.222755	8.326657	16.553220	2.498337	
6.267010	9.683095	15.086986	4.707877	
4.306893	10.940079	16.376093	1.466531	
5.535643	10.498411	15.336335	3.625151	
5.849563	25.124921	15.086246	3.200131	
0.687488	40.125428	18.970348	0.102961	
2.146793	17.060394	17.851513	0.378512	
5.638627	8.836831	15.309773	3.135806	
5.144153	6.838267	15.762615	3.051759	
5.837701	5.783483	15.619264	5.064295	
5.967752	5.689031	15.040952	5.687353	
5.607884	6.147868	15.132295	3.945310	
16.740419	5.451812	5.078588	39.690458	
13.905171	8.003354	7.491193	29.257965	
5.540509	10.320650	15.300728	5.040717	
4.915679	6.293272	16.175228	3.520220	
4.420660	6.939679	16.518338	1.225242	
0.521382	9.549400	18.999612	0.068631	
5.081960	7.084539	16.207275	3.327908	
6.919239	5.035054	13.977517	7.789602	
11.255191	1.661412	8.772344	0.298507	
17.289732	0.930519	0.000000	1.983964	
7.855057	2.461423	14.564629	9.725561	
4.164567	5.832587	18.310178	1.871023	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
8.723638	18.598120	20.000000	0.023274	
20.371027	9.010824	13.310243	0.007896	
10.293355	24.148143	12.387445	10.613648	
13.943146	8.863856	8.941809	23.506344	
28.560453	1.932093	12.156783	0.459269	
5.128948	4.919805	16.587469	4.055906	
4.004648	6.673462	17.577655	1.848524	
1.313744	3.706667	19.737375	0.208999	
4.801347	3.899117	17.743796	3.881446	
8.738729	5.762364	13.126966	12.082636	
6.005042	13.681414	16.154667	3.502002	
5.934411	19.980666	16.817505	2.408765	
5.275674	7.882014	17.623575	2.092281	
11.799119	5.227810	10.360045	15.863017	
4.805115	11.723241	16.246728	1.735638	
5.822215	8.689660	15.420591	3.875255	
2.691024	3.037792	17.985330	1.131932	
2.605983	3.963745	17.987675	0.726672	
5.357740	5.037802	16.652476	3.809287	
6.603460	6.830182	15.490252	4.379279	
4.764846	10.268062	16.686633	1.783994	
5.571671	7.535366	16.009683	3.537356	
3.236826	6.885293	17.787921	0.983256	
5.914003	8.642119	15.403558	3.612431	
19.588050	18.985048	1.806575	54.637120	
2.380159	32.019535	17.726594	0.487740	
5.318243	11.118369	16.941323	0.558730	
3.989698	11.053784	18.323426	1.305396	
4.283863	15.628425	17.302165	1.351457	
5.383027	8.136771	16.218609	2.802569	
5.353993	11.544981	15.540516	2.943043	
4.242108	7.207788	16.224900	2.009261	
20.869582	1.465649	0.000025	77.048146	
4.200860	7.320038	16.475873	0.938559	
6.709289	12.304977	14.801916	4.209118	
5.706753	20.576408	15.201481	3.264170	
3.996034	11.567856	16.695745	1.470455	
4.092847	0.450518	8.000004	0.009599	
22.365333	4.484779	0.000001	60.307782	
5.123453	11.988919	17.351457	1.779132	
5.284880	17.785914	17.081634	2.048683	
5.861276	12.581470	15.931617	3.060992	
5.295082	13.533427	16.297052	1.945877	
5.641166	16.463856	16.073489	3.032669	
4.816910	15.496875	16.023364	2.030274	
3.434829	12.381707	16.633282	1.143328	
6.243943	12.766806	14.631883	4.903876	
4.350349	24.859854	16.453715	1.336377	
4.506231	17.246196	16.608403	1.236635	
6.060015	8.790381	14.808409	4.513856	
6.489004	9.663609	14.660297	3.973926	
4.889565	8.952129	16.608198	2.092397	
3.347715	8.241304	17.609146	1.130573	
5.028192	7.276205	16.420808	2.778107	
6.753021	8.058175	14.731442	4.403692	
6.104478	6.541785	15.616818	2.208577	
2.240436	4.034813	18.868795	0.495502	
0.566373	3.951738	18.000000	0.031905	
0.118081	6.519317	19.000000	0.009896	
4.992585	8.953840	16.555058	1.450730	
5.095577	10.917345	16.451955	1.690409	
4.869010	9.420601	16.555133	1.340986	
4.722545	9.118695	16.526775	1.567723	
2.355559	4.985885	18.424961	0.681151	
9.558975	3.405676	14.839899	0.824056	
3.920893	7.035805	17.000000	0.034145	
1.681045	14.136002	20.866968	0.281714	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
6.201908	45.069552	17.632340	1.062558	
1.662502	47.660945	18.968157	0.133785	
1.558905	14.055468	18.986179	0.177869	
4.401303	5.311426	17.370579	3.115444	
3.238296	3.257267	18.243952	1.606882	
6.640027	10.668500	15.653855	5.703210	
5.876029	8.007097	16.817565	3.093216	
2.292911	3.527638	19.875943	0.694726	
5.874558	4.601571	16.838234	4.578503	
12.681958	5.610276	9.992973	15.270527	
6.850605	15.461302	15.569733	3.912287	
3.463635	13.405793	18.430169	0.840218	
23.227367	0.382521	0.000020	3.964381	
6.894197	3.030101	15.662363	5.269937	
4.977090	8.764240	16.852986	1.617789	
3.427163	7.455599	17.731630	0.619630	
2.771700	5.828824	17.909775	0.480454	
5.637565	6.449765	15.733347	4.190951	
2.142482	4.383010	18.759894	0.979838	
5.484682	4.150247	15.990347	3.694521	
2.857077	7.483531	17.539617	0.548559	
5.289997	10.551503	16.257989	2.395741	
9.610681	7.444979	12.272952	5.761420	
5.150917	8.213910	15.668410	2.538485	
5.773644	34.720284	15.374867	4.338756	
5.417020	46.307193	15.502722	2.641318	
0.727974	5.350027	17.000000	0.047122	
14.992826	0.033194	0.000001	0.247693	
1.367667	13.185240	19.807092	0.320357	
4.983009	17.663127	16.685468	1.984774	
4.630462	13.671497	16.259788	1.744064	
4.222794	16.037748	16.818882	1.510160	
4.545656	16.324641	16.932946	2.036142	
5.382847	12.163926	16.093711	2.388082	
1.291647	14.252665	18.944342	0.219287	
0.058555	23.573561	20.000000	0.010523	
5.835532	16.077651	14.885387	3.823185	
4.551042	7.779467	16.827055	3.534420	
3.147127	5.860988	18.294486	1.251434	
5.084917	9.466329	17.299783	1.540649	
5.862536	25.171742	16.868230	2.088445	
6.401651	32.633202	16.427558	2.574671	
4.926901	25.057062	17.517515	1.135042	
3.558455	27.153884	18.139867	0.820180	
4.685031	11.600253	16.674640	1.267939	
19.812898	3.079438	0.845402	12.576795	
16.416791	2.614220	6.267953	1.593406	
3.603338	9.719682	17.966882	0.325868	
3.163296	5.765670	18.781124	0.577595	
30.116616	1.162801	0.000001	3.694231	
22.803651	3.111106	0.000001	2.378074	
25.735025	3.109562	0.000000	3.499426	
12.462467	2.034209	14.715827	1.950677	
15.346958	0.286435	0.000000	1.302654	
11.345489	3.483137	13.490825	1.442285	
3.933955	12.492993	17.842818	0.394252	
3.526449	8.294807	18.568749	0.945137	
26.079974	4.771549	0.000000	2.059432	
21.069406	8.104526	3.791040	2.679283	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
1.358515	3.641850	17.000000	0.041003	
10.146573	3.963417	16.963858	0.329563	
23.434462	9.123983	0.577247	99.999985	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
4.145898	6.846207	16.819083	1.950043	
5.843420	11.597866	16.035296	3.939655	
8.536946	15.967369	14.123738	7.947923	
5.439858	12.073860	16.912834	2.466297	
4.210169	13.888716	17.402540	1.100911	
4.847053	17.531696	16.047459	2.121924	
7.689477	24.010870	13.096271	5.936802	
5.124522	14.072390	14.997404	2.706121	
20.011896	4.773369	0.000029	77.197689	
13.341532	0.023411	8.001575	0.000043	
5.572008	23.804616	15.645653	2.637571	
5.252197	39.031110	16.174767	2.683987	
6.988925	38.152678	14.686103	4.748696	
7.276311	20.932236	14.169535	4.597695	
3.819786	9.243300	17.321733	0.969308	
6.396244	9.870669	16.352747	2.496273	
5.193212	15.929859	16.094580	2.277877	
5.608853	17.390184	15.143158	2.873532	
6.779380	8.586712	14.418862	3.523974	
5.877109	4.599959	16.533821	0.869355	
2.942040	7.081735	18.626223	0.353858	
5.291240	10.846856	17.221832	1.779139	
2.774129	17.155240	19.339143	0.580861	
5.655868	22.849862	16.601033	1.634410	
5.675056	17.968483	17.120350	1.463234	
8.455377	7.720700	15.972831	3.418442	
24.843028	5.067345	0.000000	19.546614	
13.424759	5.857133	17.417232	1.776421	
10.602451	8.082839	20.442548	0.843848	
10.016867	7.747519	16.740298	0.961425	
8.288386	11.785915	16.691293	1.367031	
4.438867	17.716150	17.764299	0.628896	
2.974572	14.648158	17.856584	0.601480	
3.075170	7.679321	18.922961	1.533284	
779.431371	9.416684	17.000000	0.054010	
109.115187	14.032888	17.000000	0.052786	
3.990254	8.891827	19.202405	0.831444	
5.446585	11.303813	16.825140	2.351500	
2.046530	19.523851	18.796445	0.295458	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
15.550854	5.773871	0.000002	2.128559	
21.049951	4.936505	0.000001	6.685644	
187.937119	2.939174	10.218147	0.284539	
18.471608	3.284932	5.509777	3.367878	
18.807666	3.664839	0.000001	4.892215	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
23.946810	14.342656	0.000000	54.238993	
10.517530	13.611403	12.612099	11.003272	
9.027196	11.028404	14.012787	5.815153	
7.714267	14.456017	15.158656	4.519588	
7.954658	13.203189	14.807787	5.975324	
0.595944	6.006582	19.000000	0.024979	
2.590084	6.777056	17.936839	0.095048	
9.725123	18.598326	13.428279	6.408744	
5.296952	25.238730	17.173425	2.012046	
5.080909	26.715296	17.221498	1.740126	
4.835914	20.493600	17.247127	1.302131	
3.978115	6.966345	17.794254	0.710911	
12.112845	3.934571	10.382282	12.541109	
8.392586	9.214131	13.811500	4.828488	
6.470666	10.107023	15.472519	3.272234	
5.934000	14.478527	16.525486	1.950755	
6.526474	16.808144	16.248170	2.490877	
13.469668	17.524587	10.087638	12.866737	
10.735223	15.514296	12.343130	8.322251	
6.049512	21.826044	16.020208	2.470359	
7.400949	11.990986	14.595883	2.809147	
5.266865	8.209977	15.127393	1.793697	
7.144458	15.184853	13.420810	6.486466	
4.872542	5.857503	16.240973	1.306366	
3.108492	10.562214	18.635304	0.561597	
