tmax	ymax	d	a
0.379135	5.306967	18.000000	0.037939	
1.329332	3.394499	18.715206	0.196934	
6.646495	3.797084	15.592020	10.013497	
4.717908	8.725752	16.399993	2.398648	
5.230158	11.793287	15.765422	3.360672	
16.271736	6.887662	5.238217	52.959588	
5.098604	4.909849	16.139226	3.609790	
4.413955	8.124889	16.625554	2.189756	
3.980253	9.290516	16.793091	1.813435	
4.754356	8.754990	16.230824	2.320126	
7.385784	10.700314	14.435220	4.029582	
2.326891	12.999519	18.805095	0.453140	
2.621028	6.753706	18.717068	0.585442	
3.599889	2.041887	17.944415	1.041452	
4.736305	3.083996	17.395544	1.507750	
1.586488	3.829274	18.955990	0.209270	
1.115907	3.726750	18.760740	0.191473	
3.055898	3.180184	18.231922	1.359548	
6.402049	3.575656	15.608309	3.053810	
2.857444	4.398887	17.806598	0.434123	
5.999773	4.633267	15.962231	3.755062	
4.823150	4.528729	17.205910	2.146380	
3.542402	4.749730	18.352655	1.208097	
3.015253	4.254210	18.729421	1.290556	
7.372611	4.605123	15.139091	6.209066	
6.577496	4.682984	15.882611	4.090077	
4.473607	7.142711	17.267984	1.478239	
0.929040	10.909248	19.944063	0.131121	
2.303853	8.697996	18.702735	0.481199	
8.768118	2.341491	23.189860	2.633468	
9.906615	4.321018	22.134711	2.722035	
6.223908	5.707486	23.781241	0.937222	
2.492708	3.080275	23.999872	0.102255	
11.912987	0.779350	24.313655	1.675173	
34.068112	0.482743	0.000123	10.595347	
51.987343	0.929334	0.000002	2.904324	
41.787161	0.095134	0.022960	37.486447	
28.957878	0.154589	5.931502	99.999984	
41.666775	0.520727	0.001671	32.487292	
90.505282	1.959907	25.554338	0.574617	
46.972993	1.537181	25.000001	0.424252	
9.294633	1.725852	18.485814	2.340989	
5.510153	2.850500	19.718235	1.228991	
0.164696	3.250494	22.000000	0.028504	
4.745798	4.822500	18.934026	1.983342	
5.695458	4.663439	18.287304	2.181473	
5.000598	4.531856	19.645486	1.036230	
5.430228	5.218137	19.697571	0.841549	
5.303709	1.836082	21.969915	0.207431	
39.061187	1.072977	0.000025	20.089923	
62.243969	1.608154	0.999979	0.535742	
38.063435	1.278848	4.000000	0.005595	
1751.895067	0.869193	4.000000	0.009898	
46.841082	2.095357	8.782138	0.048358	
14.910206	3.916020	14.406952	2.303489	
7.988894	4.250701	18.933504	0.505594	
24.034096	4.234245	15.379310	0.779241	
37.106126	1.540482	0.999964	0.561565	
20.983590	2.842495	0.000000	6.401855	
1.626746	5.343399	19.584575	0.209231	
0.171105	7.067357	18.000000	0.013857	
3.471308	4.526024	17.095785	1.320188	
3.590920	1.942216	18.609697	0.654561	
2.813595	2.438815	18.000001	0.265699	
1.088123	3.490753	18.887605	0.120781	
1.605687	2.598516	18.815832	0.281764	
2.632834	2.857751	18.000000	0.321005	
1.753741	3.909236	18.868054	0.349407	
17.702401	3.393417	4.169775	99.999267	
5.138796	4.493638	16.460974	2.934056	
2.537176	5.254926	18.359432	1.160134	
4.507325	6.136880	17.215042	3.165071	
6.083546	7.032866	16.075603	4.694471	
0.789805	4.748043	18.997883	0.182579	
4.166302	9.493637	16.347439	2.176032	
4.631740	12.197437	16.019099	2.687596	
7.404039	5.659164	14.032728	7.505688	
0.060751	6.098541	20.000000	0.010269	
2.512893	8.401898	17.720712	0.606624	
3.291535	10.102518	17.429604	1.619334	
3.388899	9.441535	17.555227	1.653870	
3.510040	7.796543	17.693057	1.143898	
1.298274	6.310351	18.998717	0.367797	
1.342999	3.991022	19.000000	0.458125	
3.413864	3.150321	17.482117	0.669092	
4.998182	4.703150	16.904366	2.331546	
3.707189	5.390598	17.677070	1.638517	
3.330991	6.904253	17.476218	1.125604	
4.541070	5.925663	16.822497	1.213233	
4.274434	3.345223	17.859313	0.908555	
24.385262	1.804303	0.000000	5.592256	
3.853774	3.188845	18.495105	2.628774	
0.306379	4.070235	19.999836	0.102308	
3.559496	3.181016	18.528254	1.472979	
7.104924	3.424471	15.802965	11.449263	
4.968790	2.686165	16.899395	4.745634	
3.849727	3.318070	17.761481	1.692259	
4.547386	3.787792	17.727030	1.675984	
4.697833	3.830775	17.456525	1.397813	
11.899692	2.076373	21.301320	4.759929	
9.213412	2.314782	23.145282	2.618681	
0.747698	2.741486	25.999992	0.034472	
9.123164	1.705546	22.304549	0.711476	
7.328669	1.628434	31.940331	0.824135	
39.438009	1.961620	0.000143	21.768410	
0.336457	1.314287	30.000000	0.026227	
28.871102	0.851668	0.000025	3.858526	
26.873115	0.587140	0.000162	7.974919	
88.810536	0.538693	0.000006	2.080822	
45.519228	0.743335	0.001321	83.726463	
33.738128	0.224249	5.808124	25.156183	
270.883712	5.967067	18.255546	0.907336	
11.426053	1.691663	16.150405	0.896568	
5.521379	2.395806	19.335029	1.216145	
5.075456	3.062375	20.801285	0.893763	
5.680302	4.621610	21.136491	1.804493	
28.345940	1.836593	0.000000	3.244508	
40.233498	0.803086	0.000006	10.329048	
0.694604	1.007151	24.000000	0.034265	
28.773915	1.097971	0.000000	0.927608	
449.762000	2.417563	1.981942	0.226385	
56.816960	1.463968	8.000001	0.119848	
18.037843	1.807794	10.000000	0.073711	
26.560385	2.725574	0.000014	4.247429	
5.856742	4.390821	20.847681	0.236166	
16.337339	5.390844	19.926246	0.312384	
14.352401	2.516113	9.971819	0.938921	
4.856817	4.571425	16.297138	3.903213	
0.211643	3.711411	19.000000	0.017917	
3.164354	3.008055	17.961600	1.378090	
7.153166	5.285304	14.795421	8.164944	
4.615341	5.085387	16.942302	2.190996	
18.448823	4.669340	3.569092	28.499421	
0.851554	8.153763	19.995135	0.184832	
5.325390	7.747794	16.673394	2.335583	
5.195363	5.116162	16.682802	3.155342	
4.269466	3.195785	17.346305	1.476796	
3.489163	5.092850	17.934078	0.936371	
6.333101	7.704655	15.854429	5.082377	
6.569261	7.604150	15.195867	5.458648	
3.326730	5.580239	17.651998	1.156521	
2.770427	9.455397	17.928596	0.914871	
3.853716	10.851794	16.910004	1.315065	
3.789727	5.710023	16.754780	1.705533	
3.325924	3.476488	17.670292	3.306383	
4.127817	5.280155	16.626965	1.571134	
35.356847	0.275478	7.000025	0.000111	
8.185970	10.002053	12.924655	10.947990	
44.631359	0.112097	9.000004	0.001190	
3.438159	4.265712	17.550507	1.494143	
4.607188	3.267553	17.331669	2.482543	
9.247535	4.314061	12.769800	9.714230	
9.923068	4.080218	11.719946	12.396427	
4.510059	4.668198	16.526311	2.431123	
4.144487	8.062825	16.743353	1.976463	
3.808893	12.214033	16.921658	1.525243	
1.458204	16.139774	18.775580	0.356788	
5.224683	8.720510	15.987937	2.227204	
0.568752	2.179970	19.999919	0.074685	
4.464566	2.535344	17.380624	2.351800	
1.738167	4.647535	18.950895	0.258001	
5.574507	4.801252	16.961940	1.004220	
4.359278	5.425636	17.296621	1.678354	
2.341732	4.277557	18.756710	0.534922	
1.963073	3.527370	18.932689	0.255887	
6.291402	3.840169	15.829582	2.372090	
44.244261	0.520373	0.000007	2.502481	
11.861434	1.584158	19.668552	1.574628	
45.853777	1.297606	0.000003	3.787694	
44.025687	1.187479	0.000005	4.039793	
32.720224	0.190101	4.487734	99.999309	
1.732684	0.323665	29.000004	0.088875	
2.386253	1.396348	31.000000	0.335002	
28.034482	0.197747	14.462779	99.999580	
102.668815	1.987992	0.000596	8.091503	
306.998109	0.362420	40.204052	0.236123	
50.516553	0.971446	18.160519	0.429025	
107.532390	1.866883	7.200175	0.814919	
7.472865	2.922651	19.937553	1.144512	
5.631504	5.255721	22.792005	1.531299	
5.276186	3.294715	23.916261	0.762914	
21.147797	1.533321	16.736018	0.703449	
6.624018	1.141720	22.945398	0.624480	
0.112395	1.077906	26.000000	0.029605	
29.404710	0.678049	0.000012	5.694235	
39.030559	1.983686	0.000001	1.474190	
52.182832	0.858811	0.000000	1.277071	
32.266603	1.271052	13.000001	0.171712	
13.920219	3.658973	17.927948	0.488492	
9.439555	6.658675	20.708976	0.605540	
6.664311	6.430585	20.720289	0.265868	
4.358442	4.223023	17.831100	1.646568	
8.334071	3.517489	12.497314	9.019030	
2.134648	4.879567	17.991731	0.208453	
5.888278	4.313888	16.793192	3.609991	
11.136928	1.867048	13.855087	0.894527	
20.164817	1.903977	5.350306	1.994978	
26.448756	2.436998	0.000003	5.951649	
7.469619	4.164374	15.732458	1.111103	
3.437631	7.379999	17.827898	0.775173	
3.165145	9.566987	17.732280	0.837569	
5.918739	8.682381	15.773823	3.677681	
5.753089	6.588692	15.974644	5.870876	
4.694207	5.970505	16.373699	5.922599	
21.224680	5.928022	0.237971	99.999785	
7.553103	4.886042	14.657367	3.700900	
5.404923	6.956801	15.938371	4.147740	
6.540509	13.195337	14.520668	6.019487	
4.999440	10.763437	16.213732	2.608590	
3.246210	7.457580	18.227073	1.187892	
3.683409	7.912737	17.340691	0.851449	
1.864888	6.503758	17.957686	0.208890	
2.506715	6.088909	17.855630	0.449637	
4.435560	8.795773	16.848290	1.614773	
3.259787	8.071230	17.424207	1.425407	
0.750163	5.808689	18.961720	0.243267	
2.341108	4.117690	17.999990	0.722799	
5.066073	4.102110	16.253003	3.269909	
2.312132	3.726905	19.337756	0.697512	
2.098168	3.950223	18.801927	0.341379	
3.501232	5.329741	17.369903	1.424851	
2.981540	5.982512	18.160327	1.392597	
3.824769	5.013787	17.423909	1.519115	
4.240677	6.706177	16.747577	2.001325	
4.738325	14.680031	16.120475	2.866036	
3.647285	3.608737	17.982863	1.210240	
0.310632	2.520283	20.000000	0.027594	
5.548871	5.533538	16.542359	2.316842	
5.658607	8.325488	16.703504	2.291365	
5.949135	8.885312	16.225273	3.174549	
6.541779	4.856797	15.573569	5.491670	
6.293405	3.579849	16.079156	2.665738	
14.129358	0.049234	7.000452	0.004061	
61.045574	0.201142	0.000008	1.235559	
36.689435	0.181317	0.000631	17.697508	
12.637410	0.472017	27.622077	1.268252	
0.642016	0.965230	31.000000	0.021896	
1.253261	0.129977	35.000038	0.343671	
5.725384	0.131042	22.000086	0.118179	
87.589100	11.887847	0.000014	15.063128	
109.382726	6.060274	0.000029	5.919385	
127.162328	4.655800	0.000067	4.100170	
5.813536	0.845793	21.000059	0.635429	
6.813886	1.592662	23.000000	0.010887	
37.914294	0.940329	0.000195	9.624998	
51.812755	1.604544	16.689183	1.137708	
33.873657	1.397086	0.000001	4.201076	
30.371583	0.701228	0.000053	13.531486	
29.022795	1.101438	0.000002	1.755949	
27.346070	1.168994	0.000001	3.914008	
2.582728	0.816775	25.000001	0.209153	
37.325852	1.180886	0.000011	13.467117	
33.441631	2.448385	0.000053	8.750737	
9.138421	3.693718	19.879202	1.056798	
5.869384	3.815820	17.989165	0.761195	
1.375382	4.328521	19.692574	0.136459	
0.709504	3.622743	19.000000	0.046652	
2.892654	3.348969	17.925271	0.255823	
5.623585	1.767783	17.334177	1.350191	
7.845818	1.028875	21.000000	0.070239	
23.228693	3.867090	14.816913	4.627487	
9.172410	3.863843	26.054305	1.089826	
41.497171	2.201691	0.000000	3.511417	
68.668833	1.476851	0.000000	1.295379	
7.414969	3.205710	14.306751	10.187662	
11.041818	7.352417	11.041373	12.571620	
3.823425	10.099733	17.255925	1.430171	
2.731509	8.806359	18.059216	0.797775	
4.237140	6.193601	17.406158	1.028905	
3.625823	5.801589	18.055063	1.145554	
5.646030	7.313705	16.051412	2.600005	
5.169107	6.139697	16.389199	1.892482	
5.356950	6.165829	16.504750	1.670813	
4.320175	9.218374	17.349877	1.437907	
4.526340	7.717491	17.217799	1.356524	
0.267644	6.412810	19.000000	0.026911	
1.448396	4.941376	18.791995	0.298349	
2.703187	5.684173	17.888665	1.203321	
3.378881	6.779725	17.361017	1.671069	
3.514016	5.105667	17.406317	1.525978	
2.725346	3.869184	18.226849	0.755202	
3.502502	4.657761	17.752547	1.117094	
0.322095	5.043364	19.000000	0.046267	
0.078668	4.950358	20.000000	0.016329	
1.281282	5.622192	18.940114	0.255446	
1.765710	6.469010	18.630210	0.425039	
2.437169	5.357936	18.365816	1.282961	
3.338427	8.482099	17.329525	1.316038	
4.404878	17.529068	16.068531	2.402962	
3.610666	3.735645	18.067433	1.031473	
4.326612	2.563398	18.166660	3.135482	
4.795170	6.253318	17.080174	2.700992	
5.308446	7.429172	16.461128	3.066375	
6.199197	6.545204	16.020964	4.097427	
0.688818	0.216305	26.000003	0.116543	
6.468324	0.646316	26.818731	0.619114	
9.094440	0.880295	27.000004	0.048600	
44.504635	1.473134	0.000001	5.946593	
36.848593	0.236537	0.006510	22.901283	
54.652258	0.245695	0.000109	0.629163	
18.490000	0.863776	21.295289	1.653482	
48.806933	1.873410	0.000006	3.904613	
54.332408	1.782736	0.000000	1.689915	
38.879266	0.851866	0.000059	12.137614	
32.564280	1.240499	5.777102	16.188453	
37.105585	2.275101	0.000276	22.365647	
37.580607	1.370268	0.000006	12.023563	
231.537487	3.375647	8.557833	1.163388	
68.697503	1.606141	0.000004	1.437558	
7.021812	0.830388	26.000003	0.253410	
0.698619	0.983526	27.000000	0.027407	
46.820596	0.368544	0.000003	2.671869	
25.137699	0.454755	0.000001	2.279433	
5.579931	0.530581	20.000003	0.148420	
12.916346	0.673589	17.444707	0.773733	
31.427870	0.789972	0.002327	36.251081	
9.147259	1.660683	14.586235	0.922652	
3.814261	1.837007	18.000000	0.150607	
20.394364	1.760621	12.429798	0.720498	
13.617901	2.474049	15.705009	1.200799	
7.246998	1.515954	16.990119	0.997839	
4.771194	0.693275	17.000045	0.200035	
6.417481	4.073647	25.583504	0.555348	
10.226350	6.695286	25.514759	0.793335	
16.373788	2.663387	24.500186	0.970907	
41.571211	0.578350	0.010302	30.718044	
43.633239	0.983110	0.000129	79.961190	
138.857104	1.619255	18.127493	0.477450	
2.195198	3.999760	17.997649	0.166303	
3.968210	5.807328	17.607069	0.949287	
6.324747	5.438123	15.834965	3.536908	
11.759246	6.883689	10.008577	14.381732	
4.931267	7.686495	16.208133	3.037057	
3.284796	6.362697	17.376921	1.396041	
2.293614	4.277739	17.994961	0.873891	
6.057899	4.282106	15.663691	3.701352	
3.864264	5.068264	17.458221	0.980795	
1.375791	4.860751	18.970942	0.227565	
1.267597	3.595034	18.999810	0.187851	
1.991866	3.405380	18.970282	0.686344	
22.536860	3.453021	0.000037	76.497466	
8.151772	3.567151	14.173675	7.094771	
5.873348	5.277503	15.725922	3.735870	
4.630912	6.285426	16.217670	2.471698	
3.256996	4.146773	17.743950	1.347094	
2.028433	4.267592	18.902457	0.665844	
2.611195	5.428497	17.776239	0.787610	
2.161544	5.526146	17.760682	0.602957	
3.110470	5.448041	17.531648	1.338445	
4.306634	14.198371	16.261137	3.097367	
5.108366	33.846120	15.350544	3.993213	
15.214194	0.963905	26.995139	0.111956	
5.502529	0.535828	28.000004	0.385332	
38.498626	0.446336	14.402484	99.999755	
9.026593	0.221905	28.000036	0.315577	
27.932677	0.930472	10.300966	24.408511	
39.940714	2.970568	0.000002	39.852473	
11.173128	2.099717	26.485799	1.012686	
12.273182	0.901378	28.000003	0.426510	
43.368549	1.400274	0.000083	23.117002	
12.195050	1.400242	21.909726	0.850118	
10.717591	2.825311	19.368580	2.131741	
5.718076	1.929298	25.000015	0.621628	
18.715781	1.359677	26.996232	0.350739	
68.077367	1.308874	18.909872	0.752361	
212.427007	1.237496	17.000307	0.593910	
36.251160	1.169568	0.000040	20.558937	
16.490666	1.266480	20.810850	2.361180	
13.222428	0.519507	35.000018	0.330064	
17.101962	0.141867	0.000003	1.075381	
25.005631	0.062219	0.000003	1.452810	
40.117268	0.140512	0.015737	29.287340	
32.029386	0.893794	8.810428	7.963871	
1113.184161	0.913549	19.000000	0.026933	
11.365241	1.980615	17.430284	1.324863	
12.862919	2.218524	19.476375	0.909895	
77.278137	3.130899	0.000000	1.693558	
62.359855	1.189072	0.000034	2.685524	
46.983134	0.028728	14.372389	0.003324	
13.738128	1.656384	20.102145	1.402616	
36.773777	6.619070	1.561227	19.363235	
27.709622	7.601900	12.857119	8.485989	
8.825019	3.104706	26.308236	0.703319	
14.958124	0.076300	0.000010	0.029691	
24.111747	0.017126	24.024314	99.930261	
40.966009	0.507569	0.000578	17.803687	
37.766172	0.613593	0.000082	61.023745	
10.606892	0.713418	18.720800	0.959739	
35.412616	2.175081	0.000061	11.145041	
33.676463	1.668822	0.000101	8.564103	
2.672521	2.378891	18.999366	0.098146	
0.813045	1.749161	19.000000	0.025025	
5.184344	1.007819	18.000000	0.391801	
1.807782	2.967430	17.999927	0.159483	
4.097207	6.094577	17.676424	1.558391	
5.871812	7.055978	16.102080	4.244822	
4.743188	5.451612	16.687236	2.677706	
0.851394	3.978319	18.999858	0.137687	
2.446892	2.468040	18.952869	0.414751	
4.694298	6.313693	16.454747	2.203956	
5.096521	11.528123	15.968105	2.897306	
7.114114	8.965594	14.464542	5.385297	
2.668445	4.910193	18.686046	1.239142	
5.354230	4.227085	15.901091	7.201059	
4.572183	7.239604	16.419910	2.936710	
3.776999	13.437658	17.100381	1.697983	
4.193466	27.866343	16.392094	2.280777	
4.806472	39.977123	15.633782	3.001760	
7.736751	0.653066	29.000014	0.250381	
63.550921	0.859551	0.000013	3.024130	
5.428518	1.662188	24.936622	0.600369	
35.623075	2.591953	0.000085	20.951789	
36.730516	2.280014	0.000491	32.667437	
38.197362	2.488862	0.000176	41.035530	
40.418609	1.725977	0.005127	36.573879	
42.726917	0.710173	0.001212	40.393886	
2.575363	0.529527	25.000001	0.050943	
8.578436	2.289981	21.147240	1.306647	
6.900226	2.976010	22.786844	0.517949	
88.301122	1.685087	22.000001	0.512850	
40.627521	1.520403	0.000075	14.094102	
11.520744	1.856000	23.171729	1.208431	
35.534625	0.466100	29.000023	0.130225	
25.714301	1.002191	9.117205	99.999183	
4.786931	1.242533	24.876141	0.118365	
60.978250	2.042631	0.000003	2.866025	
9.484362	1.045202	26.545871	0.364781	
23.682445	0.098824	23.331813	99.999275	
120.603619	488.804843	4.136993	17.914927	
69.664526	0.222018	31.000374	0.343519	
51.664814	0.238439	0.000006	2.629475	
9.633882	4.117041	21.765805	1.509885	
12.177867	3.239853	21.970724	0.804636	
69.762079	3.080726	0.000001	1.899773	
53.938186	2.662045	0.000001	5.468213	
231.108611	2.800344	32.999998	0.137475	
106.737910	1.946676	33.999998	0.070136	
23.422048	3.314891	15.879602	7.130830	
10.597595	6.646435	23.086440	1.410936	
6.681256	11.424007	24.838628	0.723476	
6.961824	7.340859	24.605822	1.393544	
2.812107	0.515044	4.000003	0.159247	
25.455635	0.115890	19.000017	0.053590	
306.733326	0.343856	0.000003	0.361533	
71.323416	2.044267	0.000001	3.969631	
17.593401	2.703691	23.390684	2.710426	
7.640254	2.034318	27.998082	0.647202	
14.325099	2.025351	21.302327	2.291743	
17.647242	4.127345	18.189328	3.057020	
17.278540	4.693031	18.892874	2.726850	
10.534002	2.624987	18.510525	0.514667	
2.748439	4.174044	18.681607	0.335933	
5.197352	6.439917	16.666100	1.694456	
4.190467	8.390719	16.660717	1.744812	
4.357327	5.157966	16.744329	2.032557	
6.568091	2.225983	15.466807	5.531483	
4.952692	6.403514	15.918840	3.244571	
5.472248	12.041444	15.703433	3.046306	
4.239108	9.992324	16.971449	2.018662	
3.938416	5.877581	17.161403	2.995730	
6.112690	4.738162	15.353546	5.074077	
4.300147	8.389249	16.299906	3.375663	
3.922212	18.208358	16.624826	2.427650	
4.376644	30.900027	16.564484	1.677102	
5.060230	2.008984	25.859919	1.166123	
7.205020	2.015437	23.999195	0.765394	
37.206400	1.918769	0.000094	6.960489	
0.354121	2.028619	26.000000	0.023093	
37.328572	1.097947	0.001732	31.052464	
13.373762	0.986183	23.270365	2.639268	
16.836861	1.167934	14.662139	1.819054	
4.682042	0.596372	24.000004	0.368831	
7.819912	1.763793	23.798240	1.491719	
14.005688	1.998225	21.017687	1.640387	
9.916132	1.205271	31.994236	0.388712	
15.996668	1.915763	22.464857	2.678724	
9.497585	1.162197	25.000043	0.618446	
20.738586	0.424558	26.915064	0.000811	
9.163179	1.421789	21.012263	4.655883	
16.870268	1.386593	15.328609	5.473639	
41.583755	1.734957	0.000004	15.549608	
41.364474	0.604352	0.000001	4.462712	
29.877916	0.017117	0.000004	3.861675	
42.447596	0.213448	0.000107	12.766493	
392.331482	1.582483	27.000000	0.528476	
117.807319	0.574026	14.534389	0.157296	
24.762010	1.276847	12.970386	4.947414	
41.682527	5.462627	0.000015	26.681907	
43.049319	6.429485	0.000020	27.456213	
15.694824	3.298390	29.014598	1.263016	
4.250929	1.715535	33.000000	0.071371	
6.673994	1.446268	32.166195	4.309188	
38.245757	0.960310	0.000009	6.861032	
5.059027	5.220305	22.963675	0.308538	
9.518522	15.184795	21.492367	1.902574	
8.653014	30.546429	22.286938	2.448104	
7.744960	18.581152	23.642571	1.923023	
43.285532	2.410884	0.000220	27.520808	
94.207164	1.538187	5.639661	0.111917	
18.367934	1.023837	11.470627	1.742942	
41.806794	1.499228	0.000009	88.817407	
218.280635	2.853713	16.272887	0.829566	
61.359029	2.928182	0.000011	15.632109	
1.889784	2.700915	18.000000	0.038213	
13.092225	2.934794	19.960384	0.320381	
10.877278	2.887157	16.869072	0.192955	
0.204439	4.179525	19.000000	0.009804	
5.150757	2.382544	18.982204	1.567773	
3.772265	6.619723	17.369703	1.340956	
4.262667	10.300033	16.363973	1.368228	
2.257736	6.432567	18.405112	0.759180	
21.393118	4.356655	0.000148	97.861650	
1.179391	7.189717	19.687246	0.311828	
1.012184	7.573352	18.992397	0.233736	
3.206335	6.795711	17.031739	1.578734	
2.872520	6.462941	18.251623	1.250249	
5.982181	7.404583	14.793668	6.619909	
8.120360	15.996023	12.439475	7.803466	
0.686762	1.877912	29.000000	0.038491	
11.863825	1.667492	21.748958	3.441164	
32.041598	0.995831	0.001035	14.622044	
30.126410	0.733280	0.000003	11.775784	
17.992504	0.492549	24.490332	0.004407	
25.827171	0.736475	20.691733	0.056469	
3.058903	1.831383	25.873579	0.464873	
3.099318	2.465320	25.863353	0.478459	
36.861549	1.043616	0.000073	11.298096	
310.348618	13.555645	23.977642	1.794738	
10.684202	0.818247	29.969065	0.853152	
22.033105	0.714701	13.050899	2.821049	
0.378574	0.883466	24.000000	0.028539	
42.412401	0.667474	0.000211	30.355992	
1.340314	0.992844	35.999999	0.127799	
38.850147	0.423006	0.000861	31.548336	
26.420671	0.143603	0.000047	3.424669	
6.086338	0.130395	0.000001	0.404005	
1.042092	0.513669	35.000003	0.464171	
61.045119	3.131223	0.000004	5.013830	
50.205448	5.774115	0.000008	10.696206	
23.131222	7.992019	20.514080	18.495642	
31.750534	6.588792	10.246123	17.734948	
13.171879	4.914157	26.189052	1.801250	
139.514690	2.311422	35.999038	0.082126	
28.993822	2.141172	14.123054	27.371599	
0.482359	0.894815	35.000000	0.043054	
128.618721	2.076217	15.547609	1.046459	
4.034051	5.752318	22.877314	0.167709	
8.603829	15.232382	20.084288	1.788669	
7.287781	12.613941	21.438687	1.242220	
10.313891	3.834444	5.000000	0.087618	
1.076224	3.995387	6.000000	0.018138	
43.749974	2.306338	0.000073	35.495323	
2.936415	0.553015	26.000025	0.339005	
29.746446	0.712957	0.000694	95.118691	
0.217358	0.799424	22.000000	0.012380	
20.888152	1.414289	0.000536	62.506723	
0.326774	2.165464	18.000000	0.035545	
11.099946	3.057276	12.239949	1.277298	
5.868318	4.343688	16.062076	2.002361	
19.881411	3.768897	1.649818	77.074842	
5.045294	7.981535	15.481261	5.522064	
3.804987	13.976268	16.860876	1.630936	
4.708149	13.895133	16.464389	1.993685	
3.403001	14.452403	17.086924	1.342348	
4.665647	18.737670	15.884617	3.369561	
0.991865	9.524888	17.999994	0.074618	
1.658438	0.462285	28.000000	0.220528	
19.433928	1.587917	14.529240	0.638106	
40.112010	1.410001	0.000061	9.476213	
0.492645	0.965078	26.000000	0.017809	
14.629398	1.377992	17.896600	2.908787	
2.523804	0.844388	30.000002	0.196726	
0.147157	1.981066	34.986834	0.544881	
26.394115	0.409838	14.000025	0.005140	
18.358503	0.651137	19.470037	0.742322	
1.542300	0.779502	29.000003	0.500762	
35.140127	0.100261	0.000135	3.715537	
6.269814	0.589308	28.000005	0.055512	
42.909718	1.084233	0.000113	14.984568	
30.106804	0.284884	21.262968	99.999560	
37.967617	0.044758	0.000015	5.720269	
29.996970	0.335904	0.000001	2.315641	
45.403134	0.703887	0.000110	19.649445	
43.242553	3.647288	0.000029	31.826161	
34.654031	6.636415	7.209638	14.454916	
15.244853	3.960612	27.305291	4.344673	
7.848653	4.477888	29.187876	1.111224	
12.983741	9.749376	23.753128	2.409895	
15.107906	8.305045	24.861546	2.904499	
8.811145	4.803465	31.624884	1.193058	
6.357680	3.396626	32.665863	0.875507	
4.318055	1.859488	32.454033	0.500841	
2.883799	1.403856	34.548333	0.751974	
6.854252	3.363246	20.890263	0.533475	
5.385702	11.358295	20.682878	0.351754	
3.036925	12.562789	21.978408	0.195615	
26.803618	2.669487	0.000018	69.915535	
22.321774	0.043706	0.000005	0.685850	
26.313403	0.724933	22.002666	99.999651	
41.498684	0.948617	4.039081	99.999792	
130.706114	1283.102445	2.796356	18.320981	
1.783462	3.319897	24.992901	0.358154	
26.698764	3.986185	0.000012	31.320410	
11.894404	10.498569	38.029082	1.994739	
105.542565	33.942297	0.000001	3.396196	
34.690648	17.966457	0.000000	8.798686	
8.342807	24.049480	16.868242	1.075691	
2.842933	20.721954	18.751971	0.359615	
4.859277	18.601819	16.712376	1.801027	
2.442563	29.719407	17.708791	0.666321	
0.125995	46.276582	18.000000	0.014485	
32.621975	1.219807	0.000071	12.574665	
10.005059	1.345951	25.591763	2.908127	
14.900665	1.310988	20.793866	7.905528	
2.548154	0.882886	32.997063	0.397704	
190.268782	1.649188	0.000000	0.986782	
35.858811	0.606631	0.000000	1.610379	
2.249070	0.692887	28.000001	0.337401	
0.032048	0.961424	28.000000	0.002511	
5.903712	0.867882	26.972008	0.819800	
11.598848	0.271678	18.000061	0.029611	
45.862748	0.105283	0.000357	9.534415	
42.812445	0.633458	0.424050	99.999689	
28.997462	0.097497	5.322399	99.999901	
120.010020	0.170298	22.438441	0.912547	
44.447461	0.422452	0.085821	99.999671	
16.580488	0.309065	1.000005	0.223783	
54.106063	1.238930	0.000028	7.386245	
13.899270	2.128837	26.570281	5.775328	
7.869817	2.330543	31.481270	0.745050	
40.318765	2.579293	0.000001	11.311404	
23.824963	6.252052	14.090064	8.113042	
11.407089	10.251437	27.324780	1.079694	
13.448468	8.678124	27.063640	3.165856	
9.249460	3.880911	30.000664	3.121733	
4.676575	3.267422	30.999989	0.435066	
5.486853	2.465023	30.937996	0.513028	
10.756798	1.320416	25.880620	3.468074	
8.536740	4.205520	20.860599	0.666740	
3.913296	12.972203	20.954619	0.300531	
5.631895	26.886957	19.614813	0.844827	
10.729677	21.218581	14.966117	3.572734	
6.090059	15.544779	20.229937	2.142690	
3.723975	21.347571	21.917141	0.371414	
5.214856	29.875507	21.692560	0.702821	
8.017601	30.383142	20.126289	3.073661	
12.999982	10.895586	15.657880	11.753245	
12.869324	10.425519	36.359786	3.839178	
52.875481	10.163435	14.933726	0.454996	
35.556108	18.475339	0.000000	3.961635	
8.483993	32.941255	17.208974	1.575298	
6.249326	27.324314	17.361524	1.302378	
1.854226	15.377693	19.073904	0.301109	
4.139635	12.737347	17.423116	1.589152	
10.488159	2.730095	16.722858	1.773754	
31.442979	0.238674	8.936830	99.999679	
43.161973	1.328999	0.000007	27.874224	
49.538868	1.626095	0.000011	5.588004	
4.918206	1.011174	26.000000	0.176413	
3.311606	0.432000	25.000023	0.046788	
20.888504	0.087804	21.000020	0.059173	
6.725133	0.675764	24.392606	1.229677	
32.066626	0.766773	0.000007	15.555696	
32.759081	0.252070	0.000005	3.523477	
110.553786	0.074265	25.024381	0.099916	
